name,food_name,ingredients
꽈리고추닭강정,[식약처] 꽈리고추 닭강정,"['꽈리고추', '양파', '건고추', '마늘', '대파', '닭다리살', '백후춧가루', '식용유', '참깨', '전분', '달걀흰자', '굴소스', '올리고당', '다진마늘', '생강가루', '후춧가루']"
야채사라다빵,아삭아삭 야채사라다빵,"['양배추', '양파', '당근', '오이', '크래미', '슬라이스햄', '핫도그번', '케찹', '마요네즈', '소금', '설탕', '후추']"
김치참치마요유부초밥,날치알 김치참치유부초밥,"['유부', '밥', '김치', '참치', '들기름', '김칫국물', '날치알', '레몬즙']"
개구리쑥떡페페팥죽,남편＆남친에게 만들어 주면 놀라는 【개구리 쑥떡 페페 팥죽】,"['경단가루', '물', '설탕', '쑥 파우더', '초록색 식용색소', '빨간색 식용색소', '검은색 식용색소', '삶은 팥', '팥소', '물', '소금 아주']"
청국장옥수수튀김,옥수수알 튀김,"['옥수수 캔', '사과', '대파', '밀가루', '달걀', '원당', '물']"
불고기돌솥비빔밥,"더운 날씨도 비빔밥 하면 돌솥비빔밥이 갑이죠
불고기 돌솥비빔밥","['밥', '도라지무침', '오이무침', '무나물', '고사리', '숙주', '불고기', '계란', '참기름', '약고추장', '버터']"
양배추마카로니샐러드,양배추 마카로니샐러드,"['마카로니', '양배추(대형)', '참치', '마요네즈', '카레가루']"
펜네샐러드파스타,펜네 샐러드 파스타.,"['펜네', '대추토마토', '양파', '브로콜리', '느타리버섯', '양상추', '소금', '올리브유', '올리브유', '다진마늘', '후추', '소금', '설탕']"
감자고구마치즈꿀호떡,찐감자 요리 감자치즈호떡 감자호떡,"['감자', '모짜렐라치즈', '부침가루', '소금', '후추', '식용유']"
양배추전복죽,양배추전복죽:위편한 다이어트 영양식(저탄수화물식사),"['전복 키트', '밥', '다진양배추', '다진채소', '참기름', '통깨']"
파김치베이컨볶음밥,파김치베이컨볶음밥 ,"['밥', '베이컨', '파김치', '고추장']"
매운어묵꼬마김밥,매운어묵 꼬마김밥,"['납작어묵', '김밥김', '밥(고슬고슬)', '참기름', '볶음깨', '소금', '고추가루', '게간장', '다진마늘', '설탕', '아가베시럽', '맛술']"
햄계란말이김밥,김밥 요리 / 밥에 싸먹는 슬라이스햄과 계란을 활용한 김 없는 김밥 '햄계란말이김밥',"['계란', '슬라이스햄', '밥', '소금', '참기름', '깨', '식용유']"
쪽파녹두전,김치 녹두전 만들기/녹두가루 이용한 녹두전/전 레시피/전 요리/녹두요리/김치전 레시피/,"['신김치', '돼지고기 다짐 육', '새송이버섯', '표고버섯', '양파', '대파', '녹두가루', '달걀', '물', '소금', '간장', '미림', '후추']"
삼색영양보약밥,경기미 가와지1호를 이용한 삼색 영양 보약밥,"['쌀', '콩물', '비트즙', '쑥가루', '소금', '인삼', '대추', '참기름']"
양파참치볶음밥,양파 참치 볶음밥,"['밥', '참치캔', '양파', '마늘', '소금', '후추']"
단호박파운드케이크,단호박파운드케이크,"['박력분', '버터', '설탕', '달걀', '베이킹파우더', '우유', '으깬단호박', '깍뚝썬 단호박', '검정깨']"
치즈감자샐러드샌드위치,썰어먹는 샌드위치 - 치즈 감자샐러드 샌드위치 ,"['감자', '옥수수통조림', '마요네즈', '소금', '후추', '그밖의채소', '베이컨', '양파등채소류', '식빵', '모짜렐라치즈', '체다치즈']"
모닝빵계란샌드위치,[#뉴스프링] #모닝빵계란샌드위치만들기 #모닝빵계란샌드위치,"['모닝빵', '계란', '머스타드', '마요네즈', '후추', '파슬리가루']"
까르보크림떡볶이,크림 떡볶이 떡국떡 떡볶이 우유 크림떡볶이,"['떡국떡', '치즈떡볶이떡', '떡볶이떡(고구마)', '양파', '베이컨', '체다치즈', '우유', '후춧가루', '파슬리가루']"
캐러멜넛츠머랭쿠키,캐러멜 넛츠 머랭쿠키 ,"['달걀 흰자', '아몬드', '피칸', '마카다미아', '캐슈넛', '호두', '피스타치오', '설탕', '캐러멜크림', '생크림', '흰설탕']"
카라멜바나나파운드케이크,카라멜 바나나 파운드 케이크,"['버터', '비정제 설탕', '노른자', '카라멜 소스', '박력분', '강력분', '아몬드 가루', '베이킹 파우더', '바나나', '토핑용 바나나']"
초코칩땅콩버터쿠키,잠깐의 여유로움을 선물할때 바삭바삭 수제쿠키(초코칩땅콩버터쿠키),"['박력분', '버터', '땅콩버터', '설탕', '계란', '초코칩']"
스팸모닝빵햄버거,초딩도하는 스팸 모닝빵 햄버거 ,"['모닝빵', '스팸 얇은', '상추', '토마토', '슬라이스치즈', '대리야끼 소스']"
토마토파스타샐러드,토마토 파스타샐러드,"['파르펠레', '토마토', '파프리카(노란색)', '생모짜렐라치즈', '양파', '케이퍼', '바질', '올리브', '꿀', '머스터드', '발사믹식초', '올리브유', '소금', '올리브유', '소금', '후춧가루']"
섞박지김치죽,찬밥 활용한 섞박지 김치죽,"['섞박지', '돼지고기', '물', '콩나물', '양파(小)', '두부', '찬밥', '캔 참치', '대파(小)', '부추', '당면', '국간장', '진간장', '연두', '다진마늘', '고춧가루', '후추']"
찹쌀호떡팬케이크,"꿀설탕 너무 달달해, 찹쌀호떡 팬케이크","['진주 포차 전통 찹쌀호떡', '호두', '바나나', '설탕', '버터', '식용유']"
크래미게살계란죽,크래미 게살 계란 죽 만들기,"['밥', '양파', '당근', '크래미', '팽이버섯', '달걀', '치킨스톡']"
마늘계란볶음밥,마늘계란볶음밥:밥속에 숨은 계란찾기,"['(현미잡곡)밥', '통마늘', '계란', '통깨', '파슬리가루', '참기름', '식용유', '소금']"
연유버터링쿠키,연유 버터링 쿠키 만들기,"['무염버터', '설탕', '연유', '계란', '바닐라익스트랙', '박력분', '아몬드가루']"
호박나물비빔밥,호박나물 비빔밥,"['말린 호박', '물', '참기름', '국간장', '파', '소금', '다진마늘', '간장', '참기름', '설탕', '깨소금', '고춧가루']"
훈제오리두부샐러드,훈제오리 두부 샐러드,"['두부', '훈제 요리', '샐러드야채', '올리브오일', '발사믹식초', '소금']"
굴소스참치볶음밥,굴소스 참치 볶음밥 만들기,"['밥', '양파', '감자', '당근', '계란', '참치 통조림', '옛날 소세지', '대파', '굴소스', '소금']"
파인애플카레볶음밥,파인애플 카레볶음밥,"['생파인애플', '새우살', '브로콜리', '당근', '밥', '소금', '후춧가루', '카레가루', '버터', '식용유', '후춧가루']"
크리스마스초코케이크,크리스마스 초코 케이크,"['1호 사이즈 초코 케이크 시트', '달걀 흰자 5개_', '설탕', '소금', '실온 무염버터', '바닐라 익스트랙', '다크 커버춰 초콜릿', '장식용_진주 초콜릿', '장식용_레드 샤이니볼']"
참치소시지김치볶음밥,"참치마요, 김치볶음밥도시락","['참치', '밥', '소금', '후춧가루', '마요네즈', '소금', '참기름', '검은깨', '다진김치', '슬라이스햄', '고추장', '카놀라유', '케찹', '마요네즈', '김', '슬라이스치즈', '소시지', '어린잎채소']"
빠다콘옥수수빵,콘밀 브레드 만들기,"['옥수수가루', '강력분', '박력분', '인스턴트드라이이스트', '베이킹소다', '달걀', '우유', '캔옥수수', '검정깨', '설탕', '소금', '버터']"
단호박떡강정,단호박떡강정,"['가래떡1줄', '물', '단호박', '쌀엿', '홍파프리카', '슬라이스아몬드', '백설스위트리알룰로스설탕(분말)', '소금']"
닭안심방울토마토샐러드,다이어트 청양고추 닭안심 방울토마토 샐러드 요리,"['닭안심', '올리브유', '후추', '청양고추', '빨간 파프리카', '노란 파프리카', '방울토마토', '그릭요거트', '식초', '매실청', '소금', '발사믹글레이즈']"
초당옥수수튀김,초당옥수수튀김,"['초당옥수수', '튀김가루', '얼음물', '식용유']"
꼬막새싹비빔밥,간편한데 맛있는 꼬막새싹비빔밥,"['삶은 꼬막', '새싹채소', '밥', '홍게간장 또는 간장', '참기름', '매실청', '고춧가루', '깨']"
고추참치주먹밥,간식)고추참치주먹밥,"['밥', '고추참치', '도시락김', '마요네즈', '소금']"
연근꼬마김밥,색다른 연근꼬마김밥,"['밥', '어묵', '랍스틱', '연근', '달걀', '시금치', '단무지', '김밥용김', '굵은소금']"
구운참치주먹밥,구운참치주먹밥,"['밥', '참치캔(작은것)', '쪽파', '표고버섯가루', '계란']"
굴림만두떡국,미트볼 & 굴림만두,[]
시금치꼬마김밥,[식약처] 시금치꼬마김밥,"['시금치', '밥', '당근', '단무지', '구운 김', '참기름', '참깨', '식용유', '소금', '후추']"
미역전복죽,미역 전복죽,"['쌀', '꼬마전복', '다시마물', '불린미역', '참기름', '소금']"
리코타치즈샐러드카나페,리코타치즈샐러드카나페 ! 간단하게 가볍게!,"['바케트', '리코타치즈', '어린잎채소', '새싹채소', '방울토마토', '발사믹드레싱']"
미니양배추토마토샐러드,미니양배추 토마토샐러드,"['미니양배추', '방울토마토', '건과일', '플레인요플레', '슬라이스아몬드']"
치즈식빵핫도그,에어프라이어 간식/치즈 식빵 핫도그,"['식빵', '프랑크소세지', '달걀', '모짜렐라치즈 50g 또는 슬라이스치즈', '빵가루', '버터 또는 마요네즈']"
깻잎참치김치볶음밥,간단하게 만드는 깻잎 참치 김치 볶음밥,"['찬밥', '배추김치', '통조림 참치', '양파', '설탕', '간장', '고춧가루', '소금']"
들기름김치볶음밥,들기름 김치 볶음밥,"['밥', '들기름', '달걀', '양파', '대파 작은것', '익은 김치', '김치 국물', '진간장', '후추']"
새우젓달걀볶음밥,백종원 새우젓 달걀볶음밥,"['밥', '달걀', '자투리채소', '다진마늘', '식용유', '후춧', '소금', '새우젓']"
계란부침참치주먹밥,[캔참치요리] 계란부침 참치주먹밥 만들기,"['밥', '참치통조림', '양파', '홍피망', '당근', '달걀', '식용유', '소금', '후춧가루', '참기름']"
감태멸치주먹밥,아침 메뉴/감태 멸치 주먹밥,"['감태', '밥', '들기름', '멸치볶음', '젓갈']"
새송이버섯떡갈비솥밥,버섯솥밥 만들기 새송이버섯밥,"['새송이버섯', '쌀', '참기름', '국간장']"
코코넛오일핫케이크,코코넛오일 핫케이크:핫케이크 예쁘게 부치는5가지 요령,"['핫케이크가루', '우유', '오일', '딸기(토피용)', '시럽', '치즈(코티즈)']"
햄치즈주먹밥,알록달록 예쁜 햄치즈주먹밥 만들기,"['슬라이스햄', '슬라이스치즈', '밥', '소금', '참기름', '김밥김', '깨']"
멸치견과류강정,견과류 강정,"['맛밤', '맛고구마', '시리얼', '아몬드슬라이스', '치아씨드', '올리고당', '올리고당']"
소고기애호박죽,"중기이유식, 소고기애호박죽 만들기","['불린쌀', '소고기', '애호박', '소고기육수']"
불어묵김밥,백종원 불어묵김밥 스트레스 풀리는 매운어묵볶음 넣고 만들기,"['사각 어묵\u200b', '진간장', '매실청', '다진 마늘', '식용유', '멸치액젓', '물', '굵은 고춧가루', '청양고추', '참기름', '깨', '구운김밥용김', '참기름', '깨가루', '소금', '어묵볶음', '단무지', '깻잎', '계란', '밥']"
생크림감귤컵케이크,흰눈을 닮은 생크림 감귤컵케이크,"['박력분', '설탕', '달걀', '베이킹파우더', '바닐라오일', '버터', '감귤즙', '오렌지필', '생크림', '감귤통조림']"
죽순버섯영양밥,냄비에 고슬고슬하게 지은 건강한 영양밥 [죽순버섯 영양밥],"['불린 쌀', '다시마 우린물', '아마란스', '볶은 아마씨', '삶은 죽순', '버섯', '은행', '간장', '맛술']"
민트초코머랭쿠키,머랭쿠키! 민초로 만들어봤어요! 민트초코머랭쿠키 ♥,"['달걀흰자', '설탕', '민트 에센스', '식용색소', '코팅용 초콜릿', '스프링클']"
녹차크림치즈머핀,메리크리스마스 녹차 크림치즈머핀 만들기 달콤 쌉쌀해요 :),"['박력분', '실온 무염버터', '설탕', '소금', '실온 달걀', '녹차 분말가루', '베이킹파우더', '우유', '휘핑크림', '크림치즈', '마쉬멜로우', '초코데코펜', '식용색소(초록색)']"
새우닭가슴살볶음밥,#참드림#새우닭가슴살볶음밥,"['경기미 참드림', '닭가슴살', '칵테일새우', '버터', '달걀', '부추', '당근', '양파', '굴소스', '후춧가루', '통깨']"
스팸땡초김밥,스팸 땡초김밥~*,"['스팸', '청양초', '계란', '우유', '굴소스', '소금', '깨소금', '참기름']"
호박고구마빵,[호박고구마빵] 밭에서 캔 고구마 같은 리얼 고구마빵 : 홈메이드 디저트 만들기,"['호박고구마', '물', '백설찹쌀 호떡믹스(프리믹스)', '물', '삶은 호박고구마', '우유', '백설찹쌀호떡믹스(쨈믹스)', '자색고구마 가루']"
연어샐러드김밥,연어샐러드 김밥,"['알래스카연어캔', '밥', '아보카도', '오이', '김', '새싹채소', '크리미양파드레싱', '레몬즙', '날치알']"
간장어묵김밥,도시락 간장어묵김밥 / 김밥,"['사각어묵', '김밥용 김', '밥', '참기름', '통깨', '소금', '식용유', '다진 마늘', '설탕', '간장', '액젓', '물', '참기름']"
