name,food_name,ingredients
계란감자샌드위치,계란 감자 샌드위치 만들기 에그 포테이토 샌드위치 간편하고 든든한 간식,"['식빵', '오이', '감자', '계란', '소금', '마요네즈', '후추', '설탕']"
소고기고추장삼각김밥,"삼각김밥 3대 천왕, Part3. 소고기 고추장 삼각김밥 만들기","['쪽파', '표고버섯', '소고기', '깻잎', '김', '밥', '삼각김밥틀', '다진마늘', '후추', '참기름', '고추장', '설탕', '통깨']"
양배추팬케이크오픈샌드위치,다이어트 요리 ~ 양배추 팬케이크 오픈 샌드위치 만드는법,"['양배추', '당근', '계란', '식빵', '소금', '오일', '크림치즈', '마요네즈']"
베이컨햄야채볶음밥,한그릇 뚝딱 햇반으로 볶음밥 만들기 즉석밥으로 베이컨 햄야채 볶음밥 만드는 방법,"['즉석밥', '브로컬리', '소세지', '베이컨', '버섯', '마늘', '대파', '굴소스', '간장', '후추']"
치즈스크램블에그샌드위치,스크램블 에그 샌드위치,"['달걀', '모짜렐라치즈', '우유', '식빵', '햄', '치즈', '소금', '기름']"
우유바닐라아이스크림,진짜 홈카페가 나타났다! 집에서 만드는 우유 바닐라아이스크림,"['달걀 노른자', '생크림', '우유', '설탕', '바닐라빈']"
베이컨계란볶음밥,베이컨 계란 볶음밥,"['베이컨', '양파', '당근', '계란', '찬밥', '굴소스', '버터', '소금']"
마늘계란볶음밥,마늘계란볶음밥:밥속에 숨은 계란찾기,"['(현미잡곡)밥', '통마늘', '계란', '통깨', '파슬리가루', '참기름', '식용유', '소금']"
시금치오픈토스트,반숙에 시금치까지 아쉬운게 없쟈냐 ★ 시금치오픈토스트,"['통밀 식빵', '시금치', '달걀', '저지방 슬라이스치즈', '올리브유', '후추']"
체리생크림롤케이크,체리 생크림롤케이크,"['박력분', '설탕', '물엿', '달걀', '버터', '우유', '베이킹파우더', '소금', '바닐라오일', '생크림', '버터', '기름', '슈가파우더', '박력분', '달걀흰자', '식용색소빨강', '초록색소']"
돼지고기메추리알장조림,돼지고기메추리알장조림! (반찬요리),"['돼지고기 안심', '시판 깐 메추리알', '청양고추', '통깨', '물', '양파(작은것)', '대파', '저민 생강', '청주', '통후추', '간장', '국간장', '미림', '설탕', '다시마육수']"
그래미계란말이밥,계란말이밥 만드는 법 밥계란말이 계란말이 계란요리 밥요리 ,"['밥', '계란', '느타리버섯', '양파', '빨간파프리카', '대파', '소금', '후추', '식용유']"
돼지고기카레볶음밥,다이어트 요리로 든든하고 맛있는 돼지고기카레볶음밥,"['밥', '돼지고기', '양파', '카레가루', '소금', '올리브오일', '청주', '마늘', '파', '통깨', '참기름']"
유부계란김밥,유부계란김밥,"['유부', '계란', '맛살', '오이', '단무지', '멸치국물', '간장', '매실청', '청주']"
바나나생크림컵케이크,cj#초간단 바나나생크림 컵케이크,"['cj제일제당 백설 바나나컵케익', '생크림 (휘핑되어 파는것 한통이나 직접휘핑)', '미니 바나나', '토핑건과일']"
과일견과요거트샐러드,초간단한 아이간식 과일견과요거트샐러드,"['사과', '방울토마토', '파인애플', '딸기', '오렌지', '건포도', '호두', '플레인요거트', '꿀', '레몬즙']"
오이달걀베이글샌드위치,오이달걀베이글 샌드위치,"['오이', '삶은달걀', '굵소금', '치커리', '베이글', '마요네즈', '마요네즈', '머스타드', '후추', '크림치즈']"
부추참치김밥,"최소한의 탄수화물로 만든, 부추 참치 김밥","['계란', '새송이버섯', '부추', '참치캔', '단무지', '마요네즈']"
갓김치참치볶음밥,갓김치 참치볶음밥! (한 그릇 요리),"['갓김치', '밥', '참치 캔(150g)', '달걀', '참기름', '홍고추', '후춧가루', '오일', '소금']"
닭가슴살치아바타샌드위치,브런치로 좋은 닭가슴살치아바타샌드위치 만들기,"['치아바타빵', '토마토', '양상추', '슬라이스치즈', '소금후추', '소금후추', '마요네즈', '머스터드소스', '닭가슴살']"
고구마핫케이크찐빵,고구마 핫케이크 찐빵 ,"['핫케이크 가루', '달걀', '우유', '포도씨유', '고구마']"
으깬감자계란샌드위치,으깬 감자계란 샌드위치,"['감자', '계란', '옥수수', '소금', '설탕', '마요네즈', '식빵', '꿀', '파슬리 가루']"
푸딩계란찜,푸딩계란찜,"['계란', '다시마 우린물', '맛술', '소금']"
감자치즈계란말이,"치즈계란말이, 감자조림, 마마정식","['계란', '피망', '맛살', '치즈', '소금간']"
신전치즈김밥,"신전치즈김밥 만들기, 중독성 있는 마약김밥 신전떡볶이 짝꿍","['김치', '참치', '식용유', '모짜렐라치즈', '고춧가루', '김밥용김', '찬밥', '설탕', '버터']"
고구마초코케이크,초코초코케익~~~ ^ ^,"['박력분', '아몬드가루', '코코아가루', '베이킹파우더', '버터', '슈가파우더', '계란', '바닐라오일', '초코펜', '레인보우']"
한라봉리코타치즈샐러드,달콤한 한라봉으로 샐러드드레싱만들기! 한라봉리코타치즈샐러드 ♥,"['한라봉', '리코타치즈', '샐러드채소', '방울토마토', '다진 양파', '올리브유', '꿀', '한라봉', '식초', '소금', '후추', '견과류']"
치즈참치김치볶음밥,고소한 치즈 참치 김치볶음밥,"['밥', '김치', '참치캔', '양파', '치즈', '파슬리가루', '버터', '굴소스', '참기름', '소금']"
고구마수플레팬케이크,백종원 맛남의 광장 고구마수플레 팬케이크,"['달걀', '설탕', '소금', '으깬 고구마', '버터', '슈가파우더', '메이플 시럽']"
미니코코넛파운드케이크,포슬포슬 맛있는 미니 코코넛파운드케이크 만들기,"['코코넛분말', '박력분', '소금', '무염버터', '흰설탕', '물엿', '우유', '계란', '베이킹파우더', '코코넛슬라이스']"
과일요거트씨리얼,"과일 요거트 씨리얼, 아침식사 ","['요거트', '바나나', '귤', '오메기떡', '씨리얼', '호두', '건크랜베리']"
치아바타불고기샌드위치,치아바타불고기샌드위치 만드는법 - 딸에게# / 불고기베이크보다 맛나다~,"['치아바타', '버거소스', '소고기불고기', '모짜렐라치즈', '당근', '양파', '토마토', '상추', '치커리']"
김치어묵김밥,김치어묵김밥 (볶음김치와 어묵의 조합으로 만든 김밥레시피),"['갓김치', '구멍어묵', '깻잎', '김밥용김', '밥', '들기름', '설탕', '참기름', '통깨']"
스팸계란볶음밥,스팸 계란 볶음밥,"['스팸', '계란', '후추', '식용유', '밥 한', '간장', '양념치킨 소스 매운맛']"
대파달걀말이,대파 달걀말이 만드는 법,"['달걀', '대파', '식용유', '마요네즈', '맛술', '양조간장', '소금']"
뉴욕치즈케이크,뉴욕치즈케이크/치즈케이크레시피,"['통밀비스켓', '버터', '크림치즈', '플레인요거트', '설탕', '생크림', '녹인버터', '옥수수전분', '달걀']"
브래드푸딩,브래드푸딩,"['딱딱해진식빵', '계란', '우유', '생크림', '설탕', '소금', '모짜렐라치즈', '건조블루베리', '장식용 아몬드 슬라이스', '슈가파우더', '버터']"
오이감자샌드위치,"[샌드위치 레시피]감자샌드위치 만드는 법,오이감자샌드위치 ","['식빵 or모닝빵', '감자', '오이', '계란', '햄(마늘햄)', '소금', '설탕', '소금', '마요네즈', '머스타드소스']"
모닝빵달걀샌드위치,모닝빵 달걀 샌드위치,"['모닝빵', '달걀', '오이', '양파', '맛살', '햄(스팸)', '마요네즈', '머스타드소스']"
만두달걀볶음밥,만두달걀볶음밥 - 쓱 넣어 볶아주면 완성 만두볶음밥,"['냉동만두', '밥', '달걀', '대파', '양조간장', '맛술', '참기름', '통깨']"
계란프리타타,"이탈리안오믈렛, 계란프리타타","['계란', '양파', '감자', '소세지', '버섯', '파프리카', '치즈', '대파', '치킨스톡', '소금', '설탕', '우유']"
크림치즈프렌치토스트,크림치즈 프렌치토스트,"['식빵 두툼하게', '계란', '우유', '오렌지', '설탕', '소금', '메이플시럽', '시나몬가루', '슈가파우더', '크림치즈', '버터']"
파프리카계란찜,파프리카 달걀찜/파프리카 계란찜,"['파프리카', '달걀', '다진파', '다진당근', '맛술', '후추', '소금', '참기름', '깨']"
과일샐러드플레인요거트,요구르트 드래싱 만드는 법 과일 샐러드 플레인 요거트 소스 만들기,"['딸기', '사과', '파인애플', '플레인 요거트', '레몬즙', '꿀', '소금', '후추', '파슬리가루']"
딸기요거트빵,돌아기 간식: 상큼한 딸기요거트빵 만들기,"['딸기', '딸기맛 요거트', '밀가루', '오트밀', '계란']"
리코타치즈케이크,홈파티 디져트 - 코코넛 리코타 치즈케이크 만들기,"['코코넛 크림', '리코타 치즈', '설탕', '달걀', '소금', '바닐라 페이스트', '박력분', '무염버터']"
야채치즈토스트,야채치즈토스트,"['식빵', '양배추', '당근(작은것)', '양파', '냉동야채', '계란', '빵가루', '스모크치즈', '버터', '소금', '후춧가루', '마요네즈', '머스타드', '꿀']"
에그치즈베이글샌드위치,에그 치즈 베이글 샌드위치,"['베이글 빵', '계란', '치즈', '버터', '마요네즈', '메이플시럽', '소금', '후추']"
닭가슴살볶음밥브리또,닭가슴살볶음밥 브리또 만들기,"['닭가슴살', '토마토', '파프리카', '주키니호박', '당근', '샬롯', '모짜렐라치즈', '찬밥', '또띠아 멕시칸 타코 시즈닝', '칠리소스', '소금', '후추', '기름', '맛술', '건파슬리가루', '토마토', '로즈마리', '파프리카파우더']"
햄치즈꼬마김밥,햄치즈꼬마김밥,"['김밥용김', '체다슬라이스치즈', '슬라이스햄', '김밥용 단무지', '당근', '우엉조림', '밥', '참기름', '소금', '식용유', '주먹밥가루', '진간장', '물', '식초', '올리고당', '연겨자']"
연어땡초김밥,"연어캔 활용요리/ 연어 땡초김밥,연어 김밥","['연어캔', '김밥김', '오이', '당근', '깻잎', '맛살', '밥', '계란', '땡초', '기름', '마요네즈', '머스터드', '후추', '깨', '물', '황설탕', '식초', '소금']"
계란수플레팬케이크,계란수플레 팬케이크 만들기 ,"['계란', '설탕']"
컵티라미수,컵 티라미수 만들기,"['흑미 카스테라', '휘핑크림', '마스카포네치즈크림', '코코아가루', '슈가파우더', '인스턴트커피', '컵']"
닭가슴살오믈렛,"닭가슴살 요리, 오므라이스 만드는법","['닭가슴살', '애호박', '당근', '양파(중)', '편 마늘', '계란', '식용유', '케찹', '굴소스', '후추', '청주', '소금', '후추', '양파(중)', '양송이버섯', '굴소스', '케찹', '올리고당', '돈까스소스', '물']"
가토쇼콜라케이크,크리스마스 가토쇼콜라 케이크,"['초콜릿', '버터', '계란노른자', '생크림', '계란흰자(큰사이즈)', '설탕', '코코아파우더', '박력분', '럼주', '유자청', '슈가파우더', '아라잔', '스프링클']"
햄야채계란말이,햄야채계란말이 만들기,"['계란', '다진파', '프랑크소세지', '다진양파', '물', '소금', '식용유']"
야채치아바타샌드위치,야채치아바타샌드위치,"['치아바타', '로메인', '슬라이스치즈', '호박', '버섯', '소금', '후추', '발사믹식초', '허니머스타드']"
햄치즈에그샌드위치,햄치즈에그샌드위치 샌드위치 맛있게 만드는법,"['슬라이스햄', '체다치즈', '달걀', '치커리', '쌀식빵', '허니머스터드소스', '마요네즈', '소금', '통후추']"
소세지마늘볶음밥,소세지마늘볶음밥,"['비엔나소세지', '통마늘', '대파', '진간장', '식용유', '후춧가루', '통깨', '밥']"
티라미수롤케이크,티라미수 롤케이크,"['계란', '노른자', '설탕', '물엿', '박력분', '코코아', '버터', '우유', '크림치즈', '커스터드크림', '생크림', '설탕', '물', '깔루아']"
매콤계란장조림,매콤계란장조림,"['계란', '양파', '표고버섯', '청양고추', '쪽파', '고추장', '고춧가루', '설탕', '올리고당', '진간장', '후추', '새우가루', '깨소금', '참기름']"
크림치즈계란토스트,크림치즈 요리 / 크림치즈 계란 토스트,"['식빵', '크림치즈', '딸기잼', '계란', '버터']"
레드벨벳롤케이크,레드벨벳 롤케이크 ,"['노른자', '설탕 A', '흰자', '설탕 B', '박력분', '옥수수 전분', '바닐라 익스트랙', '카놀라 오일', '우유', '레드색소', '마스카포네 치즈', '슈가파우더', '생크림']"
딸기요거트머랭팝,"하얀 눈이 소복 내려앉은 것처럼~!^^ ""딸기요거트머랭팝""만들기","['박력분', '설탕', '녹인 버터', '우유', '계란', '딸기요거트', '계란', '설탕']"
당근라페오픈토스트,"비건 레시피, 템페 당근 라페 오픈 토스트","['비건 통밀 빵', '템페', '루꼴라', '통후추', '당근라페', '당근', '엑스트라 버진 올리브오일', '화이트 와인 비네거', '홀그레인 머스터드', '소금']"
야채베이컨볶음밥,고소한듯 담백한 야채 베이컨 볶음밥,"['보리밥', '베이컨', '양파', '빨강파프리카', '줄기콩(데친것)', '쪽파', '계란', '식용유', '허브가루(후추)', '참기름', '통깨', '소금']"
말차컵케이크,크림치즈와 앙금을 품은 말차 컵케이크 만들기,"['버터', '설탕', '계란', '밀가루박력분', '베이킹파우더', '말차가루', '우유', '팥앙금', '크림치즈']"
청양마요참치김밥,청양마요 참치김밥 ,"['김밥용김', '김밥용 햄', '단무지', '깻잎', '계란', '소금', '후추', '당근', '소금', '참치캔 100g', '마요네즈', '청양고추', '소금', '후추', '밥', '참기름', '통깨', '소금']"
